news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://investorplace.com/2023/12/3-blue-chip-stocks-youll-regret-not-buying-soon-december-edition/,https://cdn.snapi.dev/images/v1/h/k/blue-chip-words-2200650.jpg,"""3 Blue-Chip Stocks You'll Regret Not Buying Soon: December Edition""","""Christmas has come early on Wall Street thanks to the U.S. Federal Reserve. The central bank's last interest rate decision of 2023 delivered everything investors wanted to hear.""",InvestorPlace,"""Mon"," 18 Dec 2023 13:24:06 -0500""",,Positive,Article,"""COST",DRI,"LEN"""
https://www.cnet.com/tech/mobile/apple-watch-series-9-and-ultra-2-sales-are-pausing-in-the-us-what-to-know/,https://cdn.snapi.dev/images/v1/a/p/apple-watch-series-9-13jpgautowebpfitcropheight675width1200-2200641.jpg,"""Apple Watch Series 9 and Ultra 2 Sales Are Pausing in the US: What to Know""","""You have until Dec. 24 to get a Series 9 or Ultra 2"," but the Apple Watch SE is unaffected.""",CNET,"""Mon"," 18 Dec 2023 13:01:37 -0500""",product,Negative,Article,AAPL
https://www.theguardian.com/technology/2023/dec/18/apple-watch-sales-pause-patent-dispute,https://cdn.snapi.dev/images/v1/6/1/6141jpgwidth460quality85autoformatfitmaxs29ae02c355584e9ebdb8aeba8d83b428-2200639.jpg,"""Apple pauses US sales of two watch models over patent dispute""","""Sales of Series 9 and Ultra 2 watches affected amid dispute with Masimo over technology behind blood oxygen feature""","""The Guardian""","""Mon"," 18 Dec 2023 12:47:44 -0500""",,Negative,Article,AAPL
