news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.youtube.com/watch?v=qmB5-UvIM0U,https://cdn.snapi.dev/images/v1/f/l/qualcomm-strikes-a-new-chips-deal-with-apple-2057761.jpg,"""Qualcomm strikes a new chips deal with Apple""","""CNBC's Kristina Partsinevelos joins 'Squawk on the Street' to report on Qualcomm's license deal with Apple.""","""CNBC Television""","""Mon"," 11 Sep 2023 10:46:06 -0400""",,Positive,Video,"""AAPL","QCOM"""
https://www.marketwatch.com/story/heres-an-easy-way-to-make-a-more-concentrated-play-on-the-magnificent-seven-stocks-b4fd8c1e,https://cdn.snapi.dev/images/v1/t/d/im-849782size1777777777777778width800-2057734.jpg,"""Here's an easy way to make a more concentrated play on the ‘Magnificent Seven' stocks""","""Investors in index funds have been well rewarded by a high concentration in the largest technology companies over the past decade. But there are also continuing warnings about the risk of such heavy concentrations"," even in index funds that track the S&P 500.""","""Market Watch""","""Mon"," 11 Sep 2023 10:32:00 -0400""",paylimitwall,Neutral,Article,"""AAPL",AMZN,GOOG,GOOGL,META,MSFT,NVDA,"TSLA"""
https://www.zacks.com/stock/news/2147149/is-microsoft-msft-a-buy-as-wall-street-analysts-look-optimistic,https://cdn.snapi.dev/images/v1/d/9/default7-2057684.jpg,"""Is Microsoft (MSFT) a Buy as Wall Street Analysts Look Optimistic?""","""Investors often turn to recommendations made by Wall Street analysts before making a Buy", Sell, or Hold decision about a stock. While media reports about rating changes by these brokerage-firm employed (or sell-side) analysts often affect a stock's price," do they really matter?""","""Zacks Investment Research""","""Mon"," 11 Sep 2023 10:31:09 -0400""",,Positive,Article,MSFT
