news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.zacks.com/stock/news/2199638/american-airlines-aal-stock-declines-while-market-improves-some-information-for-investors,https://cdn.snapi.dev/images/v1/6/0/default10-2201175.jpg,"""American Airlines (AAL) Stock Declines While Market Improves: Some Information for Investors""","""In the most recent trading session", American Airlines (AAL) closed at $14.24," indicating a -1.73% shift from the previous trading day.""","""Zacks Investment Research""","""Mon"," 18 Dec 2023 19:33:02 -0500""",,Neutral,Article,AAL
https://www.cnbc.com/2023/12/18/tesla-to-raise-pay-rate-for-hourly-nevada-gigafactory-workers-in-jan.html,https://cdn.snapi.dev/images/v1/q/v/103074625-gettyimages-468191818-2201102.jpg,"""Tesla to raise pay for hourly Nevada Gigafactory workers in January — move could stave off union interest""","""The adjustments also represent a 10% or greater raise for most hourly workers"," adding anywhere from $2 to $8.30 an hour to their pay.""",CNBC,"""Mon"," 18 Dec 2023 18:53:06 -0500""",,Positive,Article,TSLA
https://www.fool.com/investing/2023/12/18/meta-platforms-stock-hit-a-nearly-2-year-high-on-m/,https://cdn.snapi.dev/images/v1/s/h/105882883-1556646716996rtx6tthd-2201100.jpg,"""Meta Platforms' Stock Hit a Nearly 2-Year High on Monday. Can It Keep Soaring?""","""Investors keep plowing into the social media giant. Their latest hope is that it will effectively harness artificial intelligence.""","""The Motley Fool""","""Mon"," 18 Dec 2023 18:50:44 -0500""",,Positive,Article,META
