news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://techxplore.com/news/2023-09-google-landmark-antitrust-trial-1.html,https://cdn.snapi.dev/images/v1/y/u/over-10-weeks-of-testi-2058808.jpg,"""US takes on Google in landmark antitrust trial""","""Google begins a marathon battle in a federal court on Tuesday to fight accusations from the US government that it acted unlawfully to become the world's preeminent search engine.""",TechXplore,"""Tue"," 12 Sep 2023 04:18:54 -0400""",,Negative,Article,"""GOOG","GOOGL"""
https://seekingalpha.com/article/4634525-american-airlines-compressed-valuation-irrational-fears,https://cdn.snapi.dev/images/v1/0/g/image-1440778829-2058841.jpg,"""American Airlines: Compressed Valuation Due To Irrational Fears""","""American Airlines' stock is near yearly lows despite the airline returning to producing massive profits. Higher fuel prices are a concern for the market"," but they don't significantly impact the airline's ability to generate substantial profits. The stock is far too cheap trading at only 4.5x EPS targets while industrial transport peers trade at 3x the PE multiple.""","""Seeking Alpha""","""Tue"," 12 Sep 2023 04:05:35 -0400""",paylimitwall,Positive,Article,AAL
https://www.zacks.com/stock/news/2147508/best-etfs-of-last-week-revised,https://cdn.snapi.dev/images/v1/q/t/default7-2058796.jpg,"""Best ETFs of Last Week (Revised)""","""Wall Street delivered downbeat performances last week due to rising rates.""","""Zacks Investment Research""","""Tue"," 12 Sep 2023 03:49:04 -0400""",,Negative,Article,"""AAPL",BDRY,CYA,DWSH,HDGE,"WEED"""
