news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.cnbc.com/2023/09/11/sundar-pichai-says-google-and-nvidia-will-still-be-working-together-10-years-from-now.html,https://cdn.snapi.dev/images/v1/b/z/107183746-1674657377896-gettyimages-1241203566-ceo-summit-americas-2057657.jpeg,"""Sundar Pichai says Google and Nvidia will still be working together 10 years from now""","""Google CEO says relationship with chipmaker Nvidia is here to stay""",CNBC,"""Mon"," 11 Sep 2023 10:05:56 -0400""",CEO,Positive,Article,"""GOOG",GOOGL,"NVDA"""
https://finbold.com/heres-how-much-a-10k-investment-in-tesla-stock-in-2010-is-now-worth/?utm_source=snapi,https://cdn.snapi.dev/images/v1/h/e/heres-how-much-a-10k-investment-in-tesla-stock-in-2010-is-now-worth-2057861.jpg,"""Here's how much a $10k investment in Tesla stock in 2010 is now worth""","""Tesla (NASDAQ: TSLA) stock first went public in June 2010 at $17 per share. The stock price reached its peak 12 years later in October when it hit $414.""",Finbold,"""Mon"," 11 Sep 2023 10:04:39 -0400""",,Positive,Article,TSLA
https://www.fool.com/investing/2023/09/11/concerning-news-for-tesla-stock-investors/,https://cdn.snapi.dev/images/v1/7/l/podc3-2057647.jpg,"""Concerning News for Tesla Stock Investors""","""Here's everything you need to know about the electric vehicle (EV) maker's week.""","""The Motley Fool""","""Mon"," 11 Sep 2023 10:00:00 -0400""",podcast,Neutral,Article,TSLA
