news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.youtube.com/watch?v=PklVyNdHseg,https://cdn.snapi.dev/images/v1/q/5/im-820451size1777777777777778width800-1979254-2057723.jpg,"""Cramer's Stop Trading: Microsoft's got a real AI product""","""CNBC's Jim Cramer discusses why investors should keep an eye on shares of Microsoft.""","""CNBC Television""","""Mon"," 11 Sep 2023 10:28:16 -0400""",cramer,Positive,Video,MSFT
https://www.pymnts.com/news/artificial-intelligence/2023/funding-ai-chipmakers-plummets-nvidia-ascends/?utm_source=snapi,https://cdn.snapi.dev/images/v1/t/0/nvidia-457x274-2057914.jpg,"""Funding for AI Chipmakers Plummets as Nvidia Ascends""","""Nvidia's gain has reportedly been other chip startups' loss. The firm has become the go-to company for computer chips used in artificial intelligence (AI) processes", which has shut off the funding tap for the company's potential competitors," Reuters reported Monday (Sept.""",PYMNTS,"""Mon"," 11 Sep 2023 10:23:26 -0400""",,Positive,Article,NVDA
https://www.youtube.com/watch?v=dk_1JC-tkzk,https://cdn.snapi.dev/images/v1/v/0/apple-extends-chip-deal-with-qualcomm-2057733.jpg,"""Apple Extends Chip Deal With Qualcomm""","""Apple Inc. is extending an agreement to get modem semiconductors from Qualcomm Inc. for three more years"," a sign that its ambitious effort to design the chips in-house is taking longer than expected. Qualcomm shares surged on the news.""","""Bloomberg Markets and Finance""","""Mon"," 11 Sep 2023 10:23:08 -0400""",,Positive,Video,"""AAPL","QCOM"""
